1625753610.841291	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753612.3408375	VPX2 28;220;dataFile_InsertString "iti";
1625753612.340866	VPX2 15;220;say "sent iti";
1625753613.8404303	VPX2 28;220;dataFile_InsertString "iti";
1625753613.8404682	VPX2 15;220;say "sent iti";
1625753615.3398209	VPX2 28;220;dataFile_InsertString "iti";
1625753615.3398523	VPX2 15;220;say "sent iti";
1625753616.8391747	VPX2 28;220;dataFile_InsertString "iti";
1625753616.839203	VPX2 15;220;say "sent iti";
1625753618.3388014	VPX2 40;220;dataFile_InsertString "38 ring rew nan";
1625753618.3388412	VPX2 27;220;say "sent 38 ring rew nan";
1625753619.8383405	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753621.337943	VPX2 40;220;dataFile_InsertString "39 ring rew nan";VPX2 27;220;say "sent 39 ring rew nan";
1625753622.8373675	VPX2 39;220;dataFile_InsertString "39 cue neu nan";
1625753622.8374095	VPX2 26;220;say "sent 39 cue neu nan";
1625753624.3366477	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753625.8361459	VPX2 40;220;dataFile_InsertString "40 ring rew nan";
1625753625.8361833	VPX2 27;220;say "sent 40 ring rew nan";
1625753627.3356242	VPX2 39;220;dataFile_InsertString "40 cue rew nan";VPX2 26;220;say "sent 40 cue rew nan";
1625753628.8351865	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753630.3347337	VPX2 28;220;dataFile_InsertString "iti";
1625753630.3347847	VPX2 15;220;say "sent iti";
1625753631.8341458	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753633.3336034	VPX2 28;220;dataFile_InsertString "iti";
1625753633.3336418	VPX2 15;220;say "sent iti";
1625753634.8331819	VPX2 28;220;dataFile_InsertString "iti";
1625753634.833227	VPX2 15;220;say "sent iti";
1625753636.332648	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753637.832069	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753639.3315065	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753640.831076	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753642.330534	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753643.8301182	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753645.3317082	VPX2 17;220;dataFile_Close 0;
1625753738.157585	VPX2 35;220;dataFile_InsertString "FORCE QUIT";
1625753738.157647	VPX2 22;220;say "sent FORCE QUIT";
1625753740.7667675	END
